,Company,Origin,REF,ReviewDate,CocoaPercent,CompanyLocation,Rating,BeanType,Country,Blend,Domestic
1279,Paul Young,"Madagascar, w/ shell",1271,2014,64.0,U.K.,2.75,Trinitario,Madagascar,1,0
1280,Peppalo,Dominican Republic,1454,2015,82.0,U.S.A.,3.0,Unknown,Dominican Republic,0,0
1281,Pierre Marcolini,"Haut Penja, w/ nibs",1658,2015,70.0,Belgium,3.25,Forastero,Cameroon,1,0
1282,Pierre Marcolini,Chuao,478,2010,75.0,Belgium,3.0,Criollo,Venezuela,0,0
1283,Pierre Marcolini,Trinite,478,2010,75.0,Belgium,3.25,Trinitario,Trinidad,0,0
1284,Pierre Marcolini,"Baracoa, Cuba",516,2010,78.0,Belgium,3.75,"Criollo,  Forastero",Cuba,1,0
1285,Pierre Marcolini,"Peru, Las Pampas P.",531,2010,85.0,Belgium,3.0,Criollo,Peru,1,0
1286,Pierre Marcolini,"Bahia Brazil, Fazenda Sao Pedro",414,2009,72.0,Belgium,3.0,Forastero,Brazil,1,0
1287,Pierre Marcolini,"Porcelana, Tabasco, Finca La Joya",445,2009,72.0,Belgium,3.0,Criollo,Mexico,1,0
1288,Pierre Marcolini,Cabosse,111,2007,70.0,Belgium,4.0,Blend,"Venezuela,  Java",1,0
1289,Pierre Marcolini,"Los Rios, Puerto Romero, Equateur",129,2007,72.0,Belgium,3.75,Forastero,Ecuador,1,0
1290,Pierre Marcolini,"Sambirano, Ambanja, Madagascar",141,2007,72.0,Belgium,4.0,Trinitario,Madagascar,1,0
1291,Pierre Marcolini,Fleur de Cacao,166,2007,85.0,Belgium,3.5,Blend,"Venezuela,  Ghana",1,0
1292,Pierre Marcolini,"Porcelana, Tabasco, Limited Ed.",81,2006,72.0,Belgium,4.0,Criollo,Mexico,1,0
1293,Pierre Marcolini,"Kendem Lembu, Java",93,2006,72.0,Belgium,3.0,Criollo,Indonesia,1,0
1294,Pierre Marcolini,"Ocumare, Puerto Cabello, Venezuela",93,2006,72.0,Belgium,4.0,Criollo,Venezuela,1,0
1295,Pinellas,Wampusirpi Region,1772,2016,80.0,U.S.A.,2.5,Unknown,Honduras,0,0
1296,Pitch Dark,Tenor,1506,2015,62.0,U.S.A.,2.5,Unknown,Nicaragua,0,0
1297,Pitch Dark,Johe,1506,2015,80.0,U.S.A.,2.75,Unknown,Nicaragua,0,0
1298,Pitch Dark,Chuno,1510,2015,80.0,U.S.A.,2.75,"Criollo,  Trinitario",Nicaragua,1,0
1299,Pitch Dark,Nicalizo,1510,2015,80.0,U.S.A.,2.75,Trinitario,Nicaragua,0,0
1300,Pitch Dark,Rugoso,1510,2015,80.0,U.S.A.,3.25,Unknown,Nicaragua,0,0
1301,Pitch Dark,Akesson Estate,1311,2014,73.0,U.S.A.,3.25,Trinitario,Madagascar,0,0
1302,Pitch Dark,Namau Village,1315,2014,73.0,U.S.A.,2.5,Trinitario,Fiji,0,0
1303,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Fruity""",1319,2014,73.0,U.S.A.,3.25,Unknown,Ecuador,1,0
1304,Pitch Dark,"Camino Verde P., Balao, Guayas, ""Floral""",1319,2014,73.0,U.S.A.,3.5,Unknown,Ecuador,1,0
1305,Pomm (aka Dead Dog),"La Red, 2011",829,2012,76.0,U.S.A.,2.5,Unknown,Dominican Republic,1,0
1306,Pomm (aka Dead Dog),Peru,829,2012,82.0,U.S.A.,2.75,Criollo,Peru,0,0
1307,Potomac,"Oko Caribe, Duarte Province, 2016 H.",1820,2016,70.0,U.S.A.,3.75,Unknown,Dominican Republic,1,0
1308,Potomac,"Cuyagua, 2013",1387,2014,70.0,U.S.A.,3.75,Unknown,Venezuela,1,0
1309,Potomac,Upala w/ nibs,647,2011,70.0,U.S.A.,3.5,Matina,Costa Rica,0,0
1310,Potomac,"Upala, Batch 18",654,2011,70.0,U.S.A.,3.0,Matina,Costa Rica,1,0
1311,Potomac,"San Martin, Amazonian Highlands",789,2011,70.0,U.S.A.,2.75,Unknown,Peru,1,0
1312,Potomac,Bahia,789,2011,70.0,U.S.A.,3.5,Unknown,Brazil,0,0
1313,Potomac,"Upala, Batch 12",607,2010,82.0,U.S.A.,3.75,Matina,Costa Rica,1,0
1314,Pralus,Peru,1446,2015,75.0,France,3.25,Unknown,Peru,0,0
1315,Pralus,"Porcelana, S. of Lake Maracaibo",717,2011,75.0,France,3.25,Criollo,Venezuela,1,0
1316,Pralus,Chuao,486,2010,75.0,France,3.5,Trinitario,Venezuela,0,0
1317,Pralus,Cuyagua,451,2009,75.0,France,2.0,Unknown,Venezuela,0,0
1318,Pralus,Papouasie,199,2008,75.0,France,3.0,Trinitario,Papua New Guinea,0,0
1319,Pralus,"Sambirano Valley, Le 100%",202,2008,100.0,France,3.0,Criollo,Madagascar,1,0
1320,Pralus,Dominican Republic-Organic,280,2008,75.0,France,2.0,Unknown,Dominican Republic,0,0
1321,Pralus,"Monte Alegre, Diego Badero",280,2008,75.0,France,3.5,Unknown,Brazil,1,0
1322,Pralus,Claudio Corallo w/ nibs,162,2007,75.0,France,4.0,Forastero,Sao Tome,0,0
1323,Pralus,"Monte Alegre (Itacare), Brazil",105,2006,75.0,France,3.0,Forastero,Brazil,1,0
1324,Pralus,Tanzania,105,2006,75.0,France,3.5,Criollo,Tanzania,0,0
1325,Pralus,Sao Tome & Principe,5,2006,75.0,France,3.5,Forastero,"Sao Tome,  Principe",0,0
1326,Pralus,Trinidad,5,2006,75.0,France,3.5,Trinitario,Trinidad,0,0
1327,Pralus,"Madagascar, Nosy Be Isle.",5,2006,75.0,France,3.75,Criollo,Madagascar,1,0
1328,Pralus,"Java, Indonesie",32,2006,75.0,France,3.5,Criollo,Indonesia,1,0
1329,Pralus,"Barlovento, Venezuela",32,2006,75.0,France,3.5,Trinitario,Venezuela,1,0
1330,Pralus,Jamaique,32,2006,75.0,France,4.0,Trinitario,Jamaica,0,0
1331,Pralus,Equateur,40,2006,75.0,France,3.0,Trinitario,Ecuador,0,0
1332,Pralus,Vanuatu,40,2006,75.0,France,3.0,Trinitario,Vanuatu,0,0
1333,Pralus,Ghana,40,2006,75.0,France,3.25,Forastero,Ghana,0,0
1334,Pralus,Colombie,40,2006,75.0,France,3.5,Trinitario,Colombia,0,0
1335,Pralus,Fortissima,93,2006,80.0,France,4.0,"Criollo,  Trinitario",Ecuador,1,0
1336,Pralus,Cuba,99,2006,75.0,France,3.0,Trinitario,Cuba,0,0
1337,Pralus,"Caracas, Venezuela and Ghana",99,2006,75.0,France,3.0,"Trinitario,  Forastero","Venezuela,  Ghana",1,0
1338,Pralus,"Djakarta, Java and Ghana",99,2006,75.0,France,3.5,"Criollo,  Forastero","Indonesia,  Ghana",1,0
1339,Pump Street Bakery,"Chocoan Rainforest, Teroro Escondido, ESM",1872,2016,77.0,U.K.,3.5,Unknown,Ecuador,1,0
1340,Pump Street Bakery,"Crayfish Bay Estate, 2014",1502,2015,70.0,U.K.,3.5,Trinitario,Grenada,1,0
1341,Pump Street Bakery,"Akesson's, batch 4411",1530,2015,74.0,U.K.,3.5,Criollo,Madagascar,1,0
1342,Pump Street Bakery,Honduras,1688,2015,80.0,U.K.,2.75,Unknown,Honduras,0,0
1343,Pump Street Bakery,"Patanemo Vil., Carabobo State, Tisano family",1223,2014,75.0,U.K.,2.75,Trinitario,Venezuela,1,0
1344,Pump Street Bakery,Guantupi River,1223,2014,75.0,U.K.,3.0,Forastero,Ecuador,0,0
1345,Pump Street Bakery,"Akessons Estate, Sambirano, Ambanja",1223,2014,72.0,U.K.,3.25,Trinitario,Madagascar,1,0
1346,Pump Street Bakery,Guantupi River,1227,2014,85.0,U.K.,2.75,Forastero,Ecuador,0,0
1347,Pura Delizia,Venezuela,931,2012,73.0,Italy,2.75,Unknown,Venezuela,0,0
1348,Q Chocolate,Brazil,1057,2013,75.0,Brazil,3.25,Unknown,Brazil,0,1
1349,Q Chocolate,Brazil,1057,2013,85.0,Brazil,3.5,Unknown,Brazil,0,1
1350,Q Chocolate,Brazil,1069,2013,55.0,Brazil,2.75,Unknown,Brazil,0,1
1351,Q Chocolate,Brazil,1069,2013,80.0,Brazil,3.25,Unknown,Brazil,0,1
1352,Q Chocolate,Brazil,935,2012,60.0,Brazil,3.0,Unknown,Brazil,0,1
1353,Q Chocolate,Brazil,935,2012,65.0,Brazil,3.25,Unknown,Brazil,0,1
1354,Quetzalli (Wolter),"Mexico, Lot 28022016",1796,2016,70.0,Mexico,2.75,Criollo,Mexico,1,1
1355,Quetzalli (Wolter),"Uranga, Lot 22032016",1800,2016,74.0,Mexico,3.0,Trinitario,Mexico,1,1
1356,Raaka,Amazon Basin Blend,1788,2016,70.0,U.S.A.,3.0,Unknown,"Peru,  SMartin, Pangoa, nacional",1,0
1357,Raaka,Virunga,1708,2015,75.0,U.S.A.,2.75,Forastero,Congo,0,0
1358,Raaka,Madagascar,959,2012,75.0,U.S.A.,3.25,Trinitario,Madagascar,0,0
1359,Raaka,La Red,785,2011,85.0,U.S.A.,3.5,Unknown,Dominican Republic,0,0
1360,Rain Republic,Suchitepequez E.,470,2010,70.0,Guatemala,2.75,Unknown,Guatemala,0,1
1361,Rancho San Jacinto,Ecuador,565,2010,75.0,Ecuador,3.0,Forastero,Ecuador,0,1
1362,Ranger,"San Martin, Batch 2",1558,2015,70.0,U.S.A.,2.5,Unknown,Peru,1,0
1363,Ranger,"Chulucanas, Batch 1",1562,2015,80.0,U.S.A.,3.25,Unknown,Peru,1,0
1364,Ranger,"Tumbes, Batch 2",1562,2015,73.0,U.S.A.,3.5,Criollo,Peru,1,0
1365,Raoul Boulanger,Piura,1872,2016,75.0,France,3.25,Criollo,Peru,0,0
1366,Raw Cocoa,Raw,867,2012,70.0,Poland,2.5,Criollo,Unknown,0,0
1367,Republica del Cacao (aka Confecta),Esmeraldas,494,2010,75.0,Ecuador,3.25,Unknown,Ecuador,0,1
1368,Republica del Cacao (aka Confecta),"Los Rios, Vinces",439,2009,75.0,Ecuador,2.5,Forastero,Ecuador,1,1
1369,Republica del Cacao (aka Confecta),Manabi,147,2007,75.0,Ecuador,3.0,Forastero,Ecuador,0,1
1370,Republica del Cacao (aka Confecta),El Oro,147,2007,67.0,Ecuador,3.5,Forastero,Ecuador,0,1
1371,Republica del Cacao (aka Confecta),Los Rios,170,2007,75.0,Ecuador,3.75,Forastero,Ecuador,0,1
1372,Ritual,"Camino Verde P., Balao, 2015 harvest, batch8",1860,2016,75.0,U.S.A.,3.75,Unknown,Ecuador,1,0
1373,Ritual,"Camino Verde P., Balao, Guayas, 2014",1466,2015,85.0,U.S.A.,3.5,Unknown,Ecuador,1,0
1374,Ritual,"Mid Mountain, 2014",1466,2015,70.0,U.S.A.,3.5,Blend,Unknown,1,0
1375,Ritual,"Toledo District, Maya",1089,2013,75.0,U.S.A.,3.75,Trinitario,Belize,1,0
1376,Ritual,"Maranon, Cajamarca",1181,2013,75.0,U.S.A.,3.0,Forastero,Peru,1,0
1377,Ritual,Sambirano,891,2012,75.0,U.S.A.,4.0,Trinitario,Madagascar,0,0
1378,Ritual,"Camino Verde P., 2012, Balao, Guayas",967,2012,75.0,U.S.A.,3.25,Nacional,Ecuador,1,0
1379,Ritual,Gran Couva,979,2012,75.0,U.S.A.,3.5,Trinitario,Trinidad,0,0
1380,Ritual,Costa Rica,745,2011,75.0,U.S.A.,3.5,Unknown,Costa Rica,0,0
1381,Roasting Masters,"La Dorado, light roast",1844,2016,70.0,South Korea,3.25,Unknown,Costa Rica,1,0
1382,Roasting Masters,"Tapanti, light roast",1844,2016,70.0,South Korea,3.25,Unknown,Costa Rica,1,0
1383,Roasting Masters,Maleku,1844,2016,70.0,South Korea,3.25,Unknown,Costa Rica,0,0
1384,Robert (aka Chocolaterie Robert),Madagascar,1061,2013,75.0,Madagascar,3.25,Trinitario,Madagascar,0,1
1385,Robert (aka Chocolaterie Robert),Madagascar w/ nibs,1061,2013,68.0,Madagascar,3.25,Trinitario,Madagascar,0,1
1386,Rococo (Grenada Chocolate Co.),"Gru Grococo, St. Andrews",923,2012,66.0,U.K.,3.5,Trinitario,Grenada,1,0
1387,Rogue,"La Masica, Batch 1, FHIA Research Center",1748,2016,75.0,U.S.A.,3.75,Unknown,Honduras,1,0
1388,Rogue,"Caranero, Choc. Garage Exclusive",1446,2015,70.0,U.S.A.,3.75,Unknown,Venezuela,1,0
1389,Rogue,"Tranquilidad, Batch 1",1566,2015,75.0,U.S.A.,3.25,Unknown,Bolivia,1,0
1390,Rogue,Porcelana,1209,2014,80.0,U.S.A.,3.75,Criollo,Venezuela,0,0
1391,Rogue,"Akessons Estate, Sambirano, 2013",1038,2013,70.0,U.S.A.,3.5,Trinitario,Madagascar,1,0
1392,Rogue,"Hispaniola, 2013",1081,2013,70.0,U.S.A.,3.5,Unknown,Dominican Republic,1,0
1393,Rogue,"Silvestre, Batch 7, 2013",1081,2013,75.0,U.S.A.,4.0,Unknown,Bolivia,1,0
1394,Rogue,"Bachelor's Hall E., St. Thomas Parish",1193,2013,75.0,U.S.A.,3.75,Trinitario,Jamaica,1,0
1395,Rogue,"Camino Verde P., Balao, Guayas",979,2012,75.0,U.S.A.,3.75,Nacional,Ecuador,1,0
1396,Rogue,"Silvestre, Batch 1, 2011",793,2011,75.0,U.S.A.,3.0,Criollo,Bolivia,1,0
1397,Rogue,Piura,565,2010,75.0,U.S.A.,3.75,Unknown,Peru,0,0
1398,Rogue,Rio Caribe,327,2009,70.0,U.S.A.,3.5,Trinitario,Venezuela,0,0
1399,Rogue,"Hispaniola, 2008",213,2008,70.0,U.S.A.,2.75,Unknown,Dominican Republic,1,0
1400,Rogue,Jamaica,213,2008,70.0,U.S.A.,2.75,Trinitario,Jamaica,0,0
1401,Rogue,"Sambirano, 2008",213,2008,70.0,U.S.A.,2.75,Trinitario,Madagascar,1,0
1402,Rogue,Trinidad,213,2008,70.0,U.S.A.,3.0,Trinitario,Trinidad,0,0
1403,Rozsavolgyi,Sur del Lago,809,2012,84.0,Hungary,2.5,Unknown,Venezuela,0,0
1404,Rozsavolgyi,"Rio Caribe Superior, Paria Penninsula",871,2012,76.0,Hungary,2.25,Trinitario,Venezuela,1,0
1405,Rozsavolgyi,"Sambirano, Akesson Estate",871,2012,72.0,Hungary,2.5,Trinitario,Madagascar,1,0
1406,Rozsavolgyi,Carenero Superior,713,2011,73.0,Hungary,3.5,Criollo,Venezuela,0,0
1407,Rozsavolgyi,Porcelana,717,2011,71.0,Hungary,2.5,Unknown,Venezuela,0,0
1408,Rozsavolgyi,"Aragua, Trincheras",717,2011,70.0,Hungary,3.5,Unknown,Venezuela,1,0
1409,Rozsavolgyi,Principe,765,2011,77.0,Hungary,2.75,Forastero,Principe,0,0
1410,S.A.I.D.,Malgascio,607,2010,64.0,Italy,3.5,Trinitario,Madagascar,0,0
1411,S.A.I.D.,100 percent,615,2010,100.0,Italy,1.5,Unknown,Unknown,0,0
1412,S.A.I.D.,Samana,615,2010,70.0,Italy,3.0,Unknown,Dominican Republic,0,0
1413,S.A.I.D.,Arawak,615,2010,72.0,Italy,3.5,Unknown,Carribean,0,0
1414,S.A.I.D.,Latino,615,2010,72.0,Italy,3.5,Unknown,Unknown,0,0
1415,Sacred,Midnight,813,2012,83.0,U.S.A.,2.75,Unknown,"Central,  South America",0,0
1416,Sacred,Twilight,813,2012,69.0,U.S.A.,3.25,Unknown,"Central,  South America",0,0
1417,Salgado,Bahia Superior,288,2008,70.0,Argentina,3.5,Forastero,Brazil,0,0
1418,Salgado,Esmeraldas,288,2008,70.0,Argentina,3.5,Forastero,Ecuador,0,0
1419,Salgado,Carenero Superior,288,2008,70.0,Argentina,3.5,Trinitario,Venezuela,0,0
1420,Salgado,Rio Arriba,292,2008,70.0,Argentina,3.5,Forastero,Ecuador,0,0
1421,Santander (Compania Nacional),Colombian 2008,404,2009,75.0,Colombia,2.75,Forastero,Colombia,0,1
1422,Santander (Compania Nacional),Colombian w/ nibs,414,2009,70.0,Colombia,3.0,Forastero,Colombia,0,1
1423,Santander (Compania Nacional),Colombian Semi Dark,32,2006,53.0,Colombia,2.0,Forastero,Colombia,0,1
1424,Santander (Compania Nacional),Colombian,32,2006,65.0,Colombia,3.0,Forastero,Colombia,0,1
1425,Santander (Compania Nacional),Colombian Dark,32,2006,70.0,Colombia,4.0,Forastero,Colombia,0,1
1426,Santome,Sao Tome,761,2011,70.0,France,2.75,Forastero,Sao Tome,0,0
1427,Scharffen Berger,San Juan de Cheni,959,2012,78.0,U.S.A.,4.0,Unknown,Peru,0,0
1428,Scharffen Berger,Markham Valley,781,2011,68.0,U.S.A.,3.75,Unknown,Papua New Guinea,0,0
1429,Scharffen Berger,Camahogne,464,2010,68.0,U.S.A.,3.5,Trinitario,Grenada,0,0
1430,Scharffen Berger,Amina,464,2010,65.0,U.S.A.,3.75,"Trinitario,  Criollo",Madagascar,1,0
1431,Scharffen Berger,Tome Acu,336,2009,68.0,U.S.A.,3.75,Unknown,Brazil,0,0
1432,Scharffen Berger,Asante,336,2009,65.0,U.S.A.,4.0,Forastero,Ghana,0,0
1433,Scharffen Berger,Ben Tre,445,2009,72.0,U.S.A.,3.75,Trinitario,Vietnam,0,0
1434,Scharffen Berger,Finisterra,227,2008,72.0,U.S.A.,3.0,Blend,"Venezuela,  Trinidad,  Mad",1,0
1435,Scharffen Berger,Las Islas,117,2007,72.0,U.S.A.,3.0,Blend,"Carribean,  Dominican Republic,  Jamaica,  Tri",1,0
1436,Scharffen Berger,Nibby,135,2007,62.0,U.S.A.,3.0,Unknown,Unknown,0,0
1437,Scharffen Berger,Cuyagua,135,2007,75.0,U.S.A.,3.75,Unknown,Venezuela,0,0
1438,Scharffen Berger,Antilles (Trin/Gren/DR/Ven),188,2007,75.0,U.S.A.,3.0,Blend,Carribean,1,0
1439,Scharffen Berger,Extra Dark,15,2006,82.0,U.S.A.,2.0,Unknown,Unknown,0,0
1440,Scharffen Berger,Bittersweet,15,2006,70.0,U.S.A.,3.5,Blend,Unknown,1,0
1441,Scharffen Berger,Kumasi Sambirano,40,2006,68.0,U.S.A.,2.0,Blend,"Ghana,  Madagascar",1,0
1442,Scharffen Berger,Jamaica a l'ancienne,56,2006,70.0,U.S.A.,2.0,Trinitario,Jamaica,0,0
1443,Scharffen Berger,Semisweet,56,2006,62.0,U.S.A.,3.0,Blend,Unknown,1,0
1444,Seaforth,Dominican Republic,1658,2015,70.0,U.K.,2.75,Unknown,Dominican Republic,0,0
1445,Seaforth,Grenada,1658,2015,70.0,U.K.,2.75,Unknown,Grenada,0,0
1446,Shark Mountain,Jamaica,1450,2015,72.0,U.S.A.,3.25,Trinitario,Jamaica,0,0
1447,Shark Mountain,Papua New Guinea,1450,2015,73.0,U.S.A.,3.5,Forastero,Papua New Guinea,0,0
1448,Shark Mountain,Cuyagua,1466,2015,77.0,U.S.A.,2.75,Criollo,Venezuela,0,0
1449,Shark Mountain,ROIG,1466,2015,74.0,U.S.A.,3.5,"Criollo,  Trinitario",Dominican Republic,1,0
1450,Shark Mountain,Ecuador,1335,2014,75.0,U.S.A.,3.0,Trinitario,Ecuador,0,0
1451,Shark Mountain,"Belize, 2013",1335,2014,72.0,U.S.A.,3.25,"Criollo,  Trinitario",Belize,1,0
1452,Shark's,Hilo,713,2011,73.0,U.S.A.,2.0,Unknown,Hawaii,0,0
1453,Shark's,"Hilo, w/ added cocoa butter",721,2011,73.0,U.S.A.,2.5,Unknown,Hawaii,1,0
1454,Shattel,Tingo Maria,1884,2016,70.0,Peru,3.25,Unknown,Peru,0,1
1455,Shattell,Porcelana,757,2011,75.0,Peru,3.5,Criollo,Peru,0,1
1456,Sibu,Oro,1586,2015,82.0,Costa Rica,3.25,Unknown,Costa Rica,0,1
1457,Sibu,Oscuro,1586,2015,70.0,Costa Rica,3.5,Unknown,Costa Rica,0,1
1458,Sibu Sura,Peru,911,2012,70.0,U.S.A.,2.5,Unknown,Peru,0,0
1459,Silvio Bessone,Maya Belize,717,2011,67.0,Italy,3.0,Criollo,Belize,0,0
1460,Silvio Bessone,"Trintade, Sao Tome",725,2011,65.0,Italy,3.25,Forastero,Sao Tome,1,0
1461,Silvio Bessone,"Bahia, Scavina",729,2011,60.0,Italy,3.25,Trinitario,Brazil,1,0
1462,Silvio Bessone,"Porcelana, Colombia, Amazonas",741,2011,68.0,Italy,3.0,"Criollo,  Trinitario",Colombia,1,0
1463,Sirene,Wild Bolivia,1788,2016,73.0,Canada,3.5,Unknown,Bolivia,0,0
1464,Sirene,Kokoa Kamili Coop,1856,2016,73.0,Canada,3.5,Unknown,Tanzania,0,0
1465,Sirene,"Esmeraldas, Salazar Farm",1860,2016,73.0,Canada,3.75,Unknown,Ecuador,1,0
1466,Sirene,"Somia Plantation, 2012",1502,2015,100.0,Canada,3.0,Trinitario,Madagascar,1,0
1467,Sirene,"Camino Verde P., Balao, Guayas, 2012",1506,2015,100.0,Canada,3.0,Unknown,Ecuador,1,0
1468,Sirene,Lachua w/ cane sugar,1614,2015,73.0,Canada,3.0,Unknown,Guatemala,0,0
1469,Sirene,"Lachua w/ maple sugar, batch 5",1614,2015,73.0,Canada,3.25,Unknown,Guatemala,1,0
1470,Sirene,Pisa,1650,2015,73.0,Canada,3.25,Unknown,Haiti,0,0
1471,Sirene,"Somia Plantation, 2012",1339,2014,67.0,Canada,3.75,Trinitario,Madagascar,1,0
1472,Sirene,"Somia Plantation, 2012",1339,2014,73.0,Canada,3.75,Trinitario,Madagascar,1,0
1473,Sirene,"Camino Verde P., Balao, Guayas",1343,2014,73.0,Canada,3.75,Unknown,Ecuador,1,0
1474,Sjolinds,Ghana,1454,2015,70.0,U.S.A.,2.75,Forastero,Ghana,0,0
1475,Sjolinds,Nicaragua,1462,2015,72.0,U.S.A.,3.0,Unknown,Nicaragua,0,0
1476,"Smooth Chocolator, The","Oko Caribe, DOR005",1940,2017,70.0,Australia,3.5,Unknown,Dominican Republic,1,0
1477,"Smooth Chocolator, The","Guasare, La Sierra de Perija, batch gua001",1740,2016,70.0,Australia,3.75,Criollo,Venezuela,1,0
1478,"Smooth Chocolator, The","Porcelana, Sorotaima,Machiques,batch pcl001",1740,2016,70.0,Australia,4.0,Criollo,Ecuador,1,0
1479,"Smooth Chocolator, The","Maya Mtn, Moho R., Toledo D.",1756,2016,70.0,Australia,3.75,Unknown,Belize,1,0
1480,"Smooth Chocolator, The",Tien Giang,1864,2016,70.0,Australia,3.0,Trinitario,Vietnam,0,0
1481,"Smooth Chocolator, The",Australia,1864,2016,67.0,Australia,3.75,Unknown,Australia,0,1
1482,"Smooth Chocolator, The","Chimelb, Lanquin, Alta Verapaz, b-GUA001",1908,2016,70.0,Australia,3.25,Unknown,Guatemala,1,0
1483,"Smooth Chocolator, The",Akesson's Estate,1618,2015,65.0,Australia,3.25,Trinitario,Madagascar,0,0
1484,"Smooth Chocolator, The",Akesson's Estate,1622,2015,70.0,Australia,3.5,Trinitario,Madagascar,0,0
1485,"Smooth Chocolator, The",Kokoa Kamili,1622,2015,67.0,Australia,3.75,Unknown,Tanzania,0,0
1486,"Smooth Chocolator, The",San Juan Estate,1622,2015,70.0,Australia,3.75,Trinitario,Trinidad,0,0
1487,"Smooth Chocolator, The",Camino Verde,1622,2015,72.0,Australia,4.0,Unknown,Ecuador,0,0
1488,"Smooth Chocolator, The",Bolivia,1626,2015,72.0,Australia,2.75,Unknown,Bolivia,0,0
1489,"Smooth Chocolator, The","Papua New Guinea, triple roast, batch 1",1662,2015,65.0,Australia,3.5,Unknown,Papua New Guinea,1,0
1490,"Smooth Chocolator, The","Maranon, batch 2",1666,2015,67.0,Australia,3.0,Forastero,Peru,1,0
1491,"Smooth Chocolator, The","Chuao, batch 3",1666,2015,70.0,Australia,3.75,Trinitario,Venezuela,1,0
1492,Snake & Butterfly,Ghana,693,2011,67.0,U.S.A.,1.5,Forastero,Ghana,0,0
1493,Snake & Butterfly,Madagascar,502,2010,68.0,U.S.A.,3.0,Trinitario,Madagascar,0,0
1494,Snake & Butterfly,Ecuador,502,2010,68.0,U.S.A.,3.25,Unknown,Ecuador,0,0
1495,Sol Cacao,"Ecuador, Batch 1",1812,2016,70.0,U.S.A.,3.5,Unknown,Ecuador,1,0
1496,Sol Cacao,Madagascar,1518,2015,72.0,U.S.A.,3.0,Trinitario,Madagascar,0,0
1497,Solkiki,"Maranon, Fortunato No. 4",1840,2016,68.0,U.K.,2.75,Forastero,Peru,1,0
1498,Solkiki,"Castillo, Hispaniola, unroasted",1840,2016,85.0,U.K.,2.75,Unknown,Dominican Republic,1,0
1499,Solomons Gold,Solomon Island,1792,2016,70.0,New Zealand,3.25,Unknown,Solomon Islands,0,0
1500,Solomons Gold,Solomon Island w/ nibs,1796,2016,75.0,New Zealand,3.25,Unknown,Solomon Islands,0,0
1501,Solstice,Bundibugyo,1335,2014,70.0,U.S.A.,3.0,"Forastero,  Trinitario",Uganda,1,0
1502,Solstice,Sambirano,1157,2013,70.0,U.S.A.,3.0,Trinitario,Madagascar,0,0
1503,Solstice,Amazonas,1157,2013,70.0,U.S.A.,3.0,Unknown,Venezuela,0,0
1504,Solstice,Bolivia,1161,2013,70.0,U.S.A.,3.25,Unknown,Bolivia,0,0
1505,Solstice,San Martin,1161,2013,70.0,U.S.A.,3.25,Unknown,Peru,0,0
1506,Solstice,Wasatch,1161,2013,70.0,U.S.A.,3.5,Blend,Unknown,1,0
1507,Soma,"Oko Caribe, Duarte P., Collab w Chocosol",1820,2016,62.0,Canada,3.5,Unknown,Dominican Republic,1,0
1508,Soma,"Sambirano Valley, Black Science, B-60307.0",1820,2016,70.0,Canada,3.5,Trinitario,Madagascar,1,0
1509,Soma,"Bahia Black, batch bra50722.1",1828,2016,70.0,Canada,3.5,Forastero,Brazil,1,0
1510,Soma,"Abstract S. w/ Jamaica nibs,batch abs60323.0",1828,2016,75.0,Canada,3.75,Unknown,"Venezuela, Ecuador, Peru, Nic",1,0
1511,Soma,"Chuno, San Jose de Bocay, Pantasma R.,B.S.",1828,2016,70.0,Canada,3.75,Trinitario,Nicaragua,1,0
1512,Soma,"Tien Giang, Black S., batch VIT60420.0",1828,2016,70.0,Canada,4.0,Trinitario,Vietnam,1,0
1513,Soma,"Camino Verde, Black S., batch cvu6030.0",1832,2016,70.0,Canada,3.25,Unknown,Ecuador,1,0
1514,Soma,CSB Chama,1594,2015,70.0,Canada,3.5,Criollo,Venezuela,0,0
1515,Soma,Porcelana,1594,2015,75.0,Canada,4.0,Unknown,Venezuela,0,0
1516,Soma,"La Tronca, Matagalpa",1227,2014,70.0,Canada,3.5,Unknown,Nicaragua,1,0
1517,Soma,Maranon Canyon,1259,2014,70.0,Canada,3.75,Forastero,Peru,0,0
1518,Soma,La Dalia,1307,2014,70.0,Canada,3.25,Trinitario,Nicaragua,0,0
1519,Soma,"Camino Verde P., Balao, Guayas",1307,2014,80.0,Canada,3.5,Forastero,Ecuador,1,0
1520,Soma,"Espiritu Santo, 'Smoke Monster'",1307,2014,70.0,Canada,3.75,Forastero,Vanuatu,1,0
1521,Soma,Little Big Man,1339,2014,70.0,Canada,3.25,Blend,"Madagascar,  Ecuador",1,0
1522,Soma,"Rizek Cacao, Domin. Rep.",1019,2013,77.0,Canada,3.75,Trinitario,Dominican Republic,1,0
1523,Soma,Java,1030,2013,70.0,Canada,3.25,Criollo,Indonesia,0,0
1524,Soma,"Apurimac, El Quinacho Co-op",1073,2013,70.0,Canada,2.75,Criollo,Peru,1,0
1525,Soma,"Sangre Grande P., Trinidad",1073,2013,70.0,Canada,3.75,Trinitario,Trinidad,1,0
1526,Soma,Chef's Blend,1077,2013,70.0,Canada,3.25,Unknown,Unknown,1,0
1527,Soma,Patanemo,1077,2013,70.0,Canada,3.75,Criollo,Venezuela,0,0
